adv_C_to_C_mean,adv_C_to_C_n_runs,adv_C_to_C_std,adv_C_to_W_mean,adv_C_to_W_n_runs,adv_C_to_W_std,adv_W_to_C_mean,adv_W_to_C_n_runs,adv_W_to_C_std,adv_W_to_W_mean,adv_W_to_W_n_runs,adv_W_to_W_std,adv_acc_mean,adv_acc_n_runs,adv_acc_std,adv_asr_mean,adv_asr_n_runs,adv_asr_std,adv_robust_acc_mean,adv_robust_acc_n_runs,adv_robust_acc_std,attack_layer,baseline_acc_mean,baseline_acc_n_runs,baseline_acc_std,baseline_asr_mean,baseline_asr_n_runs,baseline_asr_std,baseline_robust_acc_mean,baseline_robust_acc_n_runs,baseline_robust_acc_std,clean_acc_validation,elapsed_seconds,rank_r,reft_layer,run_dir,train_inner_attack
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,16,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6833558863328822,9088.639598846436,4,16,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_19/seed42_Rrandom_L16_A16_r4_atklatent_pgd_task19,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,6,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6833558863328822,13551.793505430222,4,1,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_2/seed42_Rrandom_L1_A6_r4_atklatent_pgd_task2,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,21,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6824537663509247,8087.893188714981,4,16,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_20/seed42_Rrandom_L16_A21_r4_atklatent_pgd_task20,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,1,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6851601262967975,18131.684905052185,4,21,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_21/seed42_Rrandom_L21_A1_r4_atklatent_pgd_task21,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.524999999986875,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.408333333323125,3,0.011785113019481175,6,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6770410464591791,16471.63205552101,4,21,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_22/seed42_Rrandom_L21_A6_r4_atklatent_pgd_task22,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,11,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6797474064050518,13961.593307733536,4,21,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_23/seed42_Rrandom_L21_A11_r4_atklatent_pgd_task23,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,16,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6801984663960307,15364.579698085785,4,21,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_24/seed42_Rrandom_L21_A16_r4_atklatent_pgd_task24,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,21,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.681551646368967,14360.676236867905,4,21,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_25/seed42_Rrandom_L21_A21_r4_atklatent_pgd_task25,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,11,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6774921064501579,11397.915740966797,4,1,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_3/seed42_Rrandom_L1_A11_r4_atklatent_pgd_task3,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,16,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6765899864682002,10418.189992666245,4,1,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_4/seed42_Rrandom_L1_A16_r4_atklatent_pgd_task4,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,21,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6788452864230943,12552.47914147377,4,1,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_5/seed42_Rrandom_L1_A21_r4_atklatent_pgd_task5,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,1,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6030672079386559,21081.90405845642,4,6,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_6/seed42_Rrandom_L6_A1_r4_atklatent_pgd_task6,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,6,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6639603067207939,16353.141280412674,4,6,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_7/seed42_Rrandom_L6_A6_r4_atklatent_pgd_task7,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,11,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6833558863328822,14627.801241159439,4,6,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_8/seed42_Rrandom_L6_A11_r4_atklatent_pgd_task8,latent_pgd
16.333333333333332,3,0.4714045207910317,4.666666666666667,3,0.4714045207910317,0.0,3,0.0,19.0,3,0.816496580927726,0.5249999999868751,3,0.020412414522682835,0.22178932177876565,3,0.016028362218916254,0.4083333333231251,3,0.011785113019481175,16,0.54999999998625,3,0.0,0.18181818180991735,3,0.0,0.44999999998875007,3,0.0,0.6833558863328822,22547.165895938873,4,6,out/pythia410m/harmless/reft_att_heatmap/param_grid_task_9/seed42_Rrandom_L6_A16_r4_atklatent_pgd_task9,latent_pgd
